de,w,altbaʊʃaʁms,altbaucharmes
eo,w,karburi,karburi
eno,r,fwfztjl,blokado
nl,w,dekapitatsis,decapitaties
ru,r,веятель,vɪjɪtɪl
zh,r,杂婚,tsa˧˥xuən˥˥
it,r,sovrapposizione,sovrapposittsjone
sh,w,ratsionalizatoritsa,racionalizatorica
sh,r,nomokanon,nomokanon
nl,r,communisme,kɔmynɪsmə
eo,w,zorɡinte,zorginte
ko,w,p͈ʌ̹ɾɯdʑʌ̹k̚,뻐르적
sh,w,ʃpera,špera
tr,r,huzursuzlandırmıyor,huzʊrsʊzɫandɯrmɯjɔr
it,r,assordare,assordare
ru,r,переночевать,pɪrɪnətɕɪvət
ko,w,muɡɯns͈aɭ,묵은쌀
de,r,gebarendes,ɡəbaʁəndəs
br,w,skĩɲi,skigni
ko,r,발칙,paɭtɕʰik̚
eno,r,usʒjkmu,usoniɡi
eo,r,irlandaniĉo,irlandanitʃo
en,w,stjuːdnts,students
es,r,alfabetizandas,alfaβetisandas
br,w,ɡulɔ̃ndero,goullondero
fro,w,neɔnəʁa,néonera
eo,r,maljuniĝi,maljunidʒi
ar,r,إمَّا,ʔmaaː
fro,r,éçiferè,eʃifəʁɛ
eo,w,antawliberiɡi,antaŭliberigi
br,r,kenseurted,kɛnsœrtet
ru,w,nəɪsləbɪjʂɨj,наислабейший
zh,r,学业,ɕyɛ˧˥iɛ˥˩
eno,w,haladzidʒonte,knnʒertuhɡɡɡb
ru,w,ɐrtəs,артос
eno,r,miefʒj,baroka
ent,r,ventro,ventro
tr,r,kovanlık,kovanɫɯk
fro,w,kɔleʁɛ,kolérè
it,w,sfrenato,sfrenato
zh,w,tɕiəu˥˩ti˨˩˦,旧体
ar,w,maː,ما
fr,w,ʁeapaʁtənɔ̃,réappartenons
fro,r,retrãsmigrerè,ʁətʁɑ̃smiɡʁəʁɛ
ko,r,가톨,katʰoɭ
zh,r,立宪,li˥˩ɕiɛn˥˩
zh,w,tuo˥˥kou˨˩˦,脱口
en,w,ɛtnə,etna
ko,w,koɾjʌ̹nβwadʑɯŋ,골연화증
ru,r,загасить,zəɡəsɪt
fi,w,hiːpːaileva,hiippaileva
en,r,utterances,ʌtəɹənsəz
en,w,æntɪpəθi,antipathy
nl,r,weten,ʋeːtən
es,w,oɾketa,horqueta
sh,r,ratoborno,ratoborno
eno,w,mikronewtono,rʃxxaufkʃdhf
es,r,cascarria,kaskarja
nl,w,vɛntrikɔɫ,ventrikel
fi,r,havukka,havukːa
en,r,amphibrachs,amfɪbɹaks
it,r,scrupolo,skrupolo
de,r,strafraums,ʃtʁafʁaʊms
tr,w,eɾɪʃtiɾɪlmedilɛr,eriştirilmediler
zh,w,ʂuei˥˩tɕiɛn˧˥,税前
ar,w,taquːmaːni,تَقُوْمَانِ
eno,r,ivʒujsʒsfoʃ,ventmuelejo
eo,w,kompoʃti,kompoŝti
zh,w,yn˥˩sɿ˥˥,运思
fro,w,sitʁujize,sitröyizé
ru,r,достряпывавши,dəstrɪpɨvəfʂɨ
es,w,elejto,eleito
sh,w,dostiɡnutɕe,dostignuće
fi,w,sylellɪnen,sylellinen
ar,w,juʕaridˤaː,يُعَرِّضَا
ar,r,تَنْظُرُ,tanðˤuru
fr,w,ʁəmɔ̃daniz,remondanises
fi,r,sorsastaminen,sorsastamɪnen
sh,w,jukstapozitsija,jukstapozicija
fi,r,karsittu,karsɪtːu
fr,r,forlongeriez,fɔʁlɔ̃ʒəʁje
de,w,ɡəʃveltn,geschwelten
sh,w,kuɡa,kuga
fi,r,alhainen,alhainen
eno,r,aʒiɡɡjoɡ,forɡluti
pt,r,cartório,kɐɾtɔɾju
nl,r,gemeenschappelijk,χəmensχɑpələk
ent,r,harfendinte,harfendinte
it,w,komputare,computare
br,r,komzfes,kɔ̃msfes
zh,r,废渣,fei˥˩tʂa˥˥
br,w,ɡulɔ̃nderʒɔt,goullonderjod
fro,r,alèzerõ,alɛzəʁɔ̃
zh,w,tɕyn˥˥li˥˩,军力
ru,w,pətʂʂɨfʂɨjsə,подшившийся
br,w,brezɔ̃negerezet,brezhonegerezed
br,r,gallje,ɡalʒe
pt,r,mansão,mɐ̃sɐ̃w̃
tr,r,bodur,bodʊr
ru,w,lɪstvɪnɨj,лиственный
fr,r,accolaient,akɔlɛ
nl,w,zɑbələn,zabbelen
ru,r,надковывать,nətkəvɨvət
sh,w,pjesmotʋorstʋo,pjesmotvorstvo
fr,r,dépaissèlerai,depɛsɛləʁe
es,r,ahumar,aumaɾ
sh,r,nepošteno,nepoʃteno
fr,r,léopardin,leɔpaʁdɛ̃
zh,r,脚门,tɕiau˨˩˦mən˧˥
nl,w,mesoprotərozowikʏm,mesoproterozoïcum
ru,w,ɐtməstkə,отмастка
fro,w,dezɛʁta,dézèrta
sh,r,skupni,skupni
it,w,emissarjo,emissario
de,w,bəʃɪldəʁə,beschildere
it,w,skabro,scabro
ar,w,makr,مَكْر
sh,w,kolektsionar,kolekcionar
eno,w,tʃiusemajne,fipxbnlwevm
ent,w,aprobite,aprobite
ar,w,tasʕiːr,تَسْعِيْرة
tr,r,zuhuri,zuhuɾɪ
sh,w,autokefalan,autokefalan
eo,w,delfenidino,delfenidino
zh,r,扁圆,piɛn˨˩˦yan˧˥
pt,w,awdivɛɫ,audível
ar,r,مَآدِب,maaːdib
nl,r,poer,pur
en,w,fætən,fatten
eo,w,fetitʃismo,fetiĉismo
fr,w,aʁtʁoskanəʁa,arthroscannera
zh,w,tɕyɛ˧˥pu˥˩,绝不
fr,r,enrougissaient,ɑ̃ʁuʒisɛ
eno,r,smhmʒvoɡt,udmurtino
pt,r,contentamento,kõtẽtɐmẽtu
it,r,glossopoeta,ɡlossopoɛta
pt,w,kɐ̃pu,campo
sh,w,replantatsijski,replantacijski
tr,w,kɯjɯnma,kıyınma
nl,w,xɛs,ches
fr,r,déchâtes,deʃat
ru,r,завертевший,zəvɪrtɪfʂɨj
sh,w,selenski,selenski
pt,w,pɾoɐ,proa
eno,r,ieftuuee,kiloʒulo
eno,w,awktsiinte,dwʃʃtejslp
br,r,naren,nɑrɛn
ru,w,prəkəʂlɪvəjɪmɨj,прокашливаемый
eno,w,saltadinte,ʃwaʒkvhxzɡ
fr,w,natyʁalizəʁa,naturalisera
ar,r,فُعِّلْتُمَا,fuʕiltumaː
zh,r,栖木,tɕi˥˥mu˥˩
fi,w,næytønohjain,näytönohjain
ar,r,صَالَات,sˤaːlaːt
br,w,duɡi,dougi
zh,w,xuŋ˨˩˦man˧˥,哄瞒
sh,r,teatroteka,teatroteka
en,w,ʃɛəɹənʃnɪtə,scherenschnitte
zh,w,piau˥˥tɕiɛn˥˥,标间
ar,r,آبَ,aːba
eo,w,detekti,detekti
eno,w,potirono,saɡrtoho
nl,w,kokɔsbomən,kokosbomen
ar,w,qasˤiraː,قَصِّرَا
ko,r,말권,maɭɡwʌ̹n
fr,w,ʁevɔlvɛʁiza,revolverisas
it,r,incolonnato,inkolonnato
ko,r,대기,teɡi
en,w,tɔk,talk
es,r,hexasílaba,eksasilaβa
fr,r,retoilettées,ʁətwalɛte
es,r,estoma,estoma
ko,w,joŋɲjaŋ,용량
ko,r,나무가지모양빙하,namuɡadʑimojaŋbiŋɦa
fi,r,tasmanianrosella,tasmanɪanrosella
en,w,sɛptɪdʒ,septage
fr,w,kɔʁnaʁdiz,cornardisent
fro,w,ovɛʁɲ,ovèrny
ru,w,pərɪtɕɪk,паричок
nl,w,mohel,moheel
zh,r,这般,tʂɤ˥˩pan˥˥
ru,w,ʊklɪɪf,уклеив
tr,w,pæltɛ,pelte
br,r,starde,starde
zh,r,驻守,tʂu˥˩ʂou˨˩˦
fi,w,jalus,jalus
it,w,bellissima,bellissima
pt,r,inverno,ĩvɛɾnu
ru,r,перебраниваться,pɪrɪbrənɪvətsə
es,r,morelianas,moɾeljanas
ko,w,umuɭtɕ͈ʌ̹k̚,우물쩍
ent,r,prujno,prujno
tr,w,ɛvrænsællɛʃtɪrmɛ,evrenselleştirme
br,r,endervezhioù,ẽndɛrvezju
ar,r,عَمَّلْتُ,ʕamaltu
tr,w,kazɯtmamɯʃɫar,kazıtmamışlar
fi,r,roju,roju
tr,r,harmanlamışım,harmanɫamɯʃɯm
es,r,visibilísimos,bisiβilisimos
nl,r,rock,rɔk
tr,r,pırtlamak,pɯrtɫamak
fi,r,isovyölaiskuri,isovyølaiskurɪ
es,w,tɾoβeɾo,trovero
eno,r,bkorx,dramo
fro,w,eteʁɔpɔd,étéropod
ent,r,odoro,odoro
es,r,incontrovertible,iŋkontɾoβeɾtiβle
ru,w,prɪxvərnʊfʂɨs,прихворнувшись
en,r,rooster,ɹustəɹ
br,r,ehan,ehãn
de,w,ɡədoptə,gedopte
de,w,tyʁɪŋɪʃn,thüringischen
pt,w,ɐtɾɐpɐʎadu,atrapalhado
ent,r,konversatsio,konversatsio
fr,r,décilerais,desiləʁɛ
en,r,exterior,ɪkstɪɹiɚ
br,w,kuskfɔ̃mp,kouskfomp
ar,w,ʕaqalti,عَقَّلْتِ
eno,r,sxnntoap,trudinte
ent,w,stsientsisto,stsientsisto
fr,w,bʁɑ̃ʃyʁ,branchures
ko,w,moɭɕ͈in,몰씬
fr,w,tetʁasiklizas,tétracyclisassent
de,w,polemɪkəʁɪn,polemikerin
pt,w,mudɨɾniʃtɐ,modernista
br,r,maget,mɑɡet
fr,w,al,halle
zh,w,tʂʅ˧˥tʂu˧˥,踟蹰
eno,w,kvinope,kahajin
eno,w,fojnonte,drxɡzish
nl,r,winterhand,ʋɪntərɦɑnt
ar,r,حَكَمْتُنَّ,ħakamtuna
es,r,argentinofobias,aɾxentinofoβjas
de,r,kalenderwochen,kalɛndɐvɔxn
ent,r,akvimuna,akvimuna
sh,r,natporučnica,natporutʃnitsa
fro,w,dekɔ̃siɲəʁɛ,dékõsinyerè
de,w,aʊshʊŋɐt,aushungert
eno,w,brileɡi,lmfaxzj
fr,r,vagotonie,vaɡɔtɔni
de,r,geometrisches,ɡeometʁɪʃəs
de,r,aneinandergelegtem,anaɪnandɐɡəlektəm
it,w,impanjato,impaniato
fr,w,ʁəɡɛj,regaye
es,w,konsiɣjentes,consiguientes
br,w,bɔlzɛnys,bolzennus
eo,r,ekhelponte,ekhelponte
es,r,mochil,motʃil
en,r,declaratory,dɛklæɹətɹi
nl,r,haman,hamɑn
ent,r,ɡambo,ɡambo
pt,r,rabino,Rɐbinu
en,w,bɪfɔl,befall
eo,w,admironte,admironte
ru,r,воссоединиться,vəsəjɪdɪnɪtsə
fi,w,ruosterastas,ruosterastas
zh,w,pin˥˥,宾
de,r,stenogrammblöcken,ʃtenoɡʁamblœkn
de,r,faktischerem,faktɪʃəʁəm
zh,r,耽搁,tan˥˥kɤ
fro,r,périfrazera,peʁifʁazəʁa
de,r,reinließet,ʁaɪnlisət
fi,w,erehdytːy,erehdytty
ent,w,semajnfine,semajnfine
it,r,allibrare,allibrare
fi,r,reagoiva,reaɡoiva
ar,w,tusˤarixna,تُصَرِّخْنَ
eo,w,ekdʒuinte,ekĝuinte
ar,r,تَقَبَّلَ,taqabala
tr,w,tʃɛrtʃevelændiɾijɔrɫar,çerçevelendiriyorlar
ent,r,idealiɡonte,idealiɡonte
ent,r,kaʃema,kaʃema
eno,w,malfluidiɡante,feernsʒkpedpds
fro,r,relinyeré,ʁəliɲəʁe
pt,w,kõfɐjtɐɾiɐ,confeitaria
tr,r,hektolitre,hɛctolɪtrɛ
eno,w,tutmondidʒado,uaʃvejeʃhhtiz
pt,w,lɐ̃pɐɾinɐ,lamparina
zh,r,头晚,tou˧˥uan˨˩˦
sh,r,adiafora,adiafora
zh,w,ʂʅ˥˩mu˨˩˦,弑母
es,r,sudaneses,suðaneses
ko,r,다발다발하다,tabaɭdabaɾɦada
pt,r,civilização,sɨvɨlizɐsɐ̃w̃
fi,r,kola,kola
zh,r,讪讪,ʂan˥˩ʂan˥˩
ar,w,ħusbaːn,حُسْبَان
fr,w,ʁobɛ̃sɔnizəʁa,robinsonnisera
fro,r,épitaksyè,epitaksjɛ
eno,r,ʃltrʃinnih,hamburɡoro
en,w,fɔɹsʊk,forsook
ko,r,아연하다,ajʌ̹nɦada
eno,w,lundo,ldmkj
eno,r,mhsevɡnetnl,aktseptinda
ko,w,tɕeɡu,제구
zh,r,兔径,tu˥˩tɕiŋ˥˩
ru,r,натуживавшись,nətʊʐɨvəfʂɨs
fro,w,ʁeiɲifyʒe,réinyifujé
it,r,conduttore,konduttore
nl,w,bɑjit,bajit
br,w,ɡɔ̃mzɛr,gomzer
ar,w,taxnusna,تَخْنُسْنَ
ru,r,бесчеловечный,bɪɕtɕɪləvɪtɕnɨj
tr,w,hoʃɔt,hoşot
sh,w,uraʋnoteʒiʋati,uravnoteživati
fi,w,otsonoitu,otsonoitu
es,w,moðeɾno,moderno
it,r,cedrata,ʧedrata
fro,w,ɑ̃bʁyməʁɛ,ãbrumerè
it,r,onoratamente,onoratamente
ko,w,s͈aɭs͈aɾɦada,쌀쌀하다
eo,r,hariĝi,haridʒi
tr,w,tøtsyløk,tütsülük
en,w,siːθ,sith
ko,r,아치교,atɕʰiɡjo
eo,r,petakulombo,petakulombo
br,w,pwɑzɛx,poazhec'h
sh,w,judaist,judaist
ru,r,инопланетник,ɪnəplənɪtnɪk
es,w,fuɣas,fugas
sh,r,kama,kama
tr,w,mæmnunijɛtsɪzlɪk,memnuniyetsizlik
br,r,teneraat,tẽnɛrɑt
pt,r,popa,pɔpɐ
fr,w,fitoepyʁjɔ̃,phytoépurions
ar,r,أَبْرَكَ,ʔabraka
eno,r,whbaɡdjejtpiɡxu,disliberidʒonte
eo,w,heroldi,heroldi
ar,w,sˤadaqtu,صَدَّقْتُ
ent,w,tsertiidino,tsertiidino
ar,w,ʔazaf,أَزَف
ko,w,hanɯɾɦanɯɭ,하늘하늘
fro,w,desiɡlam,désiglam
zh,w,iɛn˧˥tɕiŋ˨˩˦,延请
en,w,ɹɪst,wrist
es,w,inteɾmitente,intermitente
it,r,latex,lateks
nl,r,zoetend,zutənt
de,r,flüchtlingsverbänden,flʏçtlɪŋsfɛɐbɛndn
tr,w,ɛsnɛb,esneb
fro,w,ʁəbɔnəte,reboneté
de,r,fragmentiertesten,fʁaɡmɛntiɐtəstn
sh,w,erektiʋan,erektivan
eno,w,senmaskiɡante,ʒazakapɡxatkʒ
ent,w,banote,banote
ar,r,تُطَوَّقُوْنَ,tutˤaʊaquːna
nl,w,bomfrœʏt,boomfruit
fi,w,soudɪn,soudin
ko,r,퇴고하다,tʰweɡoɦada
eo,w,emotsiote,emociote
fi,r,sirispuut,sirɪspuːt
eo,r,pugfikate,puɡfikate
eno,r,xuavboxp,mortinto
br,r,merennot,merɛnɔt
br,r,hetjout,hetʃut
br,r,aes,ɛs
zh,r,壳幔,kɤ˧˥man˥˩
eno,r,wjpmpdhkn,frotadate
en,w,wɛstwəd,westward
en,w,kɹɪθ,crith
fi,r,puuhakkaasti,puːhakːaːstɪ
eno,r,vʃuzmi,marini
ko,w,tɕʰʌ̹ɾʌ̹ŋɦada,처렁하다
it,w,anseriformi,anseriformi
sh,w,otʃepiti,očepiti
ko,w,k͈atɕʰit̚t͈eda,까칫대다
zh,w,tʂən˥˩fən˥˩,振奋
de,w,anɛktiʁəndn,annektierenden
ar,r,رَحَّضْتُنَّ,raħadˤtuna
fr,r,généraliseriez,ʒeneʁalizəʁje
pt,w,ɐpuɾu,apuro
fi,r,nokisorsa,nokɪsorsa
fr,w,plwaʁɔ̃,ploierons
es,r,deletreadoras,deletɾeaðoɾas
eno,r,ʒvbllad,nedʒʃuo
ko,r,부비트랩,pubitʰɯɾep̚
ent,w,bandatʃo,bandatʃo
pt,w,puɲaɫ,punhal
sh,r,okončavati,okontʃaʋati
ent,w,ʃlaɡro,ʃlaɡro
ko,w,kumdʑiɾʌ̹k̚k͈umdʑiɾʌ̹k̚,굼지럭굼지럭
ko,r,충성,tɕʰuŋsʰʌ̹ŋ
ko,w,tʰaɡwʌ̹ɾɦada,탁월하다
br,r,paluderien,palydɛrjɛn
pt,w,tɾafɨɡu,tráfego
zh,w,tau˨˩˦fa˧˥,讨伐
de,w,ʊnkʁɪstlɪçstɐ,unchristlichster
en,r,roti,ɹəʊti
sh,r,meritokracija,meritokratsija
en,r,baldy,bɔːldi
fr,r,ambiguïsassions,ɑ̃biɡɥizasjɔ̃
ent,r,bonidʒonte,bonidʒonte
ru,w,prɪpəmɪnəfʂɨj,припоминавший
fro,w,kɔte,koté
ru,w,vɪfʂɨs,ввившись
eo,r,oestro,oestro
fr,r,désentichez,dezɑ̃tiʃe
fro,w,ɛsɡalivas,èsgalivas
en,r,coronides,kɒɹəʊnɪdiːz
fro,r,ãmayotè,ɑ̃majɔtɛ
zh,r,牵就,tɕiɛn˥˥tɕiəu˥˩
ar,r,أبدأ,ʔbdʔ
de,r,profundestem,pʁofʊndəstəm
fro,w,ʁabytinɛ,rabutinè
fi,r,monimerkityksellinen,monɪmerkɪtyksellɪnen
ar,r,خَمْرِيَّات,xamriːaaːt
eo,r,aliformiĝante,aliformidʒante
eo,r,orientano,orientano
fi,r,voluutta,voluːtːa
it,w,konɔkkja,conocchia
ko,w,ɸʷoŋɡiɭdoŋdʑʌ̹n,홍길동전
ent,w,feriante,feriante
ko,w,poɭɡak̚p͈oɭɡakʰada,볼각볼각하다
ar,w,ʔlaː,ألا
ent,w,tʃirkawflatadi,tʃirkawflatadi
nl,w,spekylas,speculaas
es,w,enrulaðas,enruladas
en,r,swine,swaɪn
fro,w,ʁədepuje,redépöyé
es,w,ando,bailoteando
it,w,filɔzofo,filosofo
de,w,badəɡəvɛsɐs,badegewässers
tr,r,engellenmişiz,ænɟællænmiʃɪz
eno,r,opsslbn,sablero
pt,w,mɐ̃j̃,mãe
zh,w,tɕi˧˥tɕiɑŋ˧˥,级强
ar,w,ʕamaaːla,عَمَّالَة
fr,w,ɑ̃kɔl,encolle
ko,r,자율화,tɕajuɾβwa
fr,r,rochâmes,ʁɔʃam
fr,w,pʁesəme,présemées
eo,r,orno,orno
en,r,graith,ɡɹeɪθ
tr,r,böcek,bœdʒɛc
fr,r,remarginant,ʁəmaʁʒinɑ̃
it,r,elidere,elidere
it,w,fedifraɡo,fedifrago
de,w,fʁaŋkofil,frankophil
ko,w,tɕʌ̹dʑʌ̹k̚t͈eda,저적대다
pt,w,ɐRɨɡɐɲaɾ,arreganhar
pt,w,dɨzẽbɾu,dezembro
nl,r,hypo,ɦipoː
ko,w,ɕʰiɡɯnɕʰiɡɯnɦada,시근시근하다
fi,w,emonen,emonen
ent,w,disfamiɡante,disfamiɡante
it,w,biliŋɡwe,bilingue
br,w,birvidikɑʒen,birvidikajen
fi,r,haurakasvi,haurakasvɪ
eo,r,finne,finne
ko,w,pʰoɕʰiɕʰiɦada,포시시하다
sh,w,fifikus,fifikus
pt,r,freira,fɾɐjɾɐ
zh,r,机敏,tɕi˥˥min˨˩˦
it,w,paraɡonare,paragonare
br,w,hastã,hastañ
eo,r,malĉasteco,maltʃastetso
sh,w,polufinale,polufinale
ko,w,pʌ̹ndɯɾɯɾɯɦada,번드르르하다
ent,w,rasisto,rasisto
fi,w,standardɪvastaus,standardivastaus
eno,w,ekipate,bphonik
es,r,acebolladura,aθeβoʎaðuɾa
tr,r,yaramamak,jaɾamamak
fro,r,abètifiryõ,abɛtifiʁjɔ̃
it,w,lassativo,lassativo
ru,w,ʐʊplɪvɨj,жупливый
ko,w,sʰaɦak̚k͈wa,사학과
eo,w,akontio,akontio
tr,r,kılıç,kɯɫɯtʃ
br,w,kemerfet,kemerfet
ar,r,مصدر,msˤdr
es,r,repudiar,repuðjaɾ
ent,w,distrinte,distrinte
fro,r,katéçizera,kateʃizəʁa
eno,r,emʒʒɡoalho,furiozante
eo,w,bonfartonte,bonfartonte
eno,w,denuntsate,ɡjʒedaejet
ar,w,nuktalu,نُكْتَلُ
es,r,elegible,elexiβle
br,w,biziet,bizied
nl,r,jekkisj,jɛkiʃ
de,w,ʁiɡələ,riegele
fi,r,pulmoninen,pulmonɪnen
en,w,ɹuːt,rute
it,r,contorno,kontorno
ent,r,bazilisko,bazilisko
en,r,cabildo,kəbɪldəʊ
fi,r,tasajatkuisuus,tasajatkwɪsuːs
eno,w,malfelitʃulo,ɡlnlʒmxdhehs
it,w,latinizmo,latinismo
sh,w,obuʋalo,obuvalo
fr,w,deɡalɔʃe,dégalochai
pt,r,tiroide,tiɾɔjdɨ
pt,r,ocasionar,ɔkɐzjunaɾ
de,w,fʏtɐndn,fütternden
tr,r,attık,attɯk
tr,r,coşturdum,dʒɔʃtʊrdʊm
eno,w,kulvualo,ɡmnamsba
zh,r,征稿,tʂəŋ˥˥kau˨˩˦
fi,r,alimitoita,alɪmɪtoita
en,r,abura,əbjʊɹə
eo,w,orbita,orbita
fr,w,dezepaʁɲa,désépargna
eno,w,formika,tbhoʒaf
ar,w,juħasibna,يُحَسِّبْنَ
tr,r,anneç,annɛtʃ
sh,r,ceftazidim,tseftazidim
br,w,baretɛn,barretenn
zh,w,pau˨˩˦tiɛn˥˩,跑电
fi,w,kuːkausitːainen,kuukausittainen
fi,r,ronkkinette,roŋkːɪnetːe
sh,w,xripaʋ,hripav
eo,r,pruvi,pruvi
en,w,pɔːntʃ,paunch
nl,w,hitpaels,hitpaëls
br,w,zeljɔwɛn,zeliaouen
eno,w,malaktseptinte,zdɡksɡmjɡbxmsɡ
fro,w,ʁədispɑ̃sɛ,redispãsè
fro,r,rekokeré,ʁəkɔkəʁe
ru,w,dɪlɪɕɪj,делящий
eo,w,farebla,farebla
eo,r,manikuronte,manikuronte
de,r,freiwasserschwimmers,fʁaɪvasɐʃvɪmɐs
it,r,accettazione,atʧettatsjone
pt,r,melindre,mɨlĩdɾɨ
en,w,dɒksæstɪk,doxastic
fi,w,sapotillapuːt,sapotillapuut
ar,r,لُبْنَان,lubnaːn
sh,r,prekomjerno,prekomjerno
ru,r,синтагма,sɪntəɡmə
it,w,sessantɔtto,sessantotto
tr,r,barklanmak,barkɫanmak
de,r,umerziehend,ʊmɛɐtsiənt
br,w,edɔ̃nt,edont
sh,r,daskaški,daskaʃki
zh,r,挚,tʂʅ˥˩
de,w,ɡeɡənɡlaɪçm,gegengleichem
sh,w,flaɡeoletni,flageoletni
fi,r,nyhtökaura,nyhtøkaura
de,w,pɛʁzonənaɪntʁaks,personeneintrags
ar,w,uʃnuquːaː,اُشْنُقُوْا
en,r,freelance,fɹiːlɑːns
nl,r,tijdperk,tɛitpɛrək
eno,w,liberiɡite,fhrojkodwu
br,w,lãmɛt,lammed
fro,r,prédèstineré,pʁedɛstinəʁe
pt,w,pɐɾedɨ,parede
nl,w,konɪŋ,koning
nl,w,vɔrmələk,vormelijk
sh,r,četveropreg,tʃetʋeropreɡ
fro,r,idromasaj,idʁomasaʒ
it,r,sovrappopolare,sovrappopolare
es,r,chantapufi,tʃantapufi
tr,w,isɪmlændɪrmɪʃlɛr,isimlendirmişler
ko,r,박탈당하다,pak̚tʰaɭdaŋɦada
it,w,rikonoʃʃibile,riconoscibile
tr,w,ɪrcɪlmejedʒɛk,irkilmeyecek
ru,w,ɐxɪrɪvəjə,охеревая
fr,r,rallongissaient,ʁalɔ̃ʒisɛ
ent,w,reskribante,reskribante
fro,w,ʁeinibɑ̃,réinibã
fro,r,étrésisè,etʁesisɛ
pt,r,previsto,pɾɨviʃtu
fro,w,bwɛtəʁe,bwèteré
eno,r,zuhejkx,onidire
it,w,davvero,davvero
en,w,ɡɹævɪteit,gravitate
eno,w,anarkio,jilivuu
pt,r,atestar,ɐtɨʃtaɾ
ar,w,ʕadʒamti,عَجَمْتِ
de,r,kriminaldauerdienste,kʁiminaldaʊɐdinstə
pt,w,kɐmizeta,camiseta
it,w,premeditatamente,premeditatamente
pt,r,redimir,Rɨdimiɾ
br,w,tiluzɛt,tilouzed
br,w,kraw,krao
fi,r,piasteri,piasterɪ
fi,r,happipitoisuus,hapːɪpɪtoisuːs
tr,w,ɟynɛʃlænmedɪk,güneşlenmedik
zh,r,积年,tɕi˥˥niɛn˧˥
ar,w,ħusˤintu,حُصِنْتُ
ent,w,entomoloɡio,entomoloɡio
es,w,xeɾosolimitana,jerosolimitana
br,w,prĩsɛzik,priñsezig
ent,r,tro,tro
ar,w,istuʕmilataː,اِسْتُعْمِلَتَا
