sh,r,aneksijski,aneksijski
ko,r,어리숭어리숭,ʌ̹ɾisʰuŋʌ̹ɾisʰuŋ
fro,r,ãjwè,ɑ̃ʒwɛ
en,r,ischemia,ɪskiːmiə
fi,r,keli,kelɪ
fr,w,ʁeavalɛ,réavalais
pt,r,distrito,dɨʃtɾitu
sh,r,bakalski,bakalski
sh,w,ʋjerolomnik,vjerolomnik
it,w,ɡalante,galanti
br,r,bihanniverek,biãniverɛk
eo,w,ɡruntbovido,gruntbovido
de,r,bestreikten,bəʃtʁaɪktn
nl,r,zone,zɔːnə
es,r,repicotear,repikotear
ar,r,يُعَبَّرْنَ,juʕabarna
fr,r,headbangueriez,ɛdbɑ̃ŋɡəʁje
ent,w,kronidʒante,kronidʒante
ru,w,vɨprɪfʂɨj,выпрявший
fro,r,dézasinyas,dezasiɲas
ar,w,dabarataː,دَبَرَتَا
ar,r,تُفَعَّلِيْ,tufaʕaliː
fro,r,dérelira,deʁəliʁa
fi,w,høpsɪæ,höpsiä
ent,w,bulo,bulo
fr,r,densifiiez,dɑ̃sifije
ru,w,kənəpətɪnkɪj,конопатенький
tr,w,ɫɔp,lop
sh,w,sʋiɲar,svinjar
es,w,kɾemosos,cremosos
nl,r,beschikking,bəsχɪkɪŋ
ar,r,نُظَرَّفُ,nuðˤarafu
nl,w,parɑʃiʔɔt,parasjiot
de,r,scheuem,ʃɔɪəm
eno,r,jnoduhpʒzd,hejmvirino
fro,r,surkatégorizé,syʁkateɡɔʁize
tr,r,hecelemiyor,hedʒelemijɔr
ko,w,tɕaɰisʰʌ̹ŋ,자의성
eno,w,fosante,jʃɡnord
eo,r,haltigi,haltiɡi
eno,w,bluinte,fmshxpp
it,w,akkonʧatura,acconciatura
eno,r,lwtʒlrprprxu,superfluante
tr,r,sık,sɯk
it,w,sfortunato,sfortunato
fr,w,kɔ̃ʒwɛ̃ta,conjointas
nl,w,ʋɛtən,wetten
br,r,lammfed,lãmfet
de,w,vɛkʁaɪtə,wegreite
es,w,opɾesjon,opresión
fi,w,vakavaraistuen,vakavaraistuen
en,w,æksɪndʒ,accinge
ru,w,prəvəzɡləʂət,провозглашать
es,r,virreinos,birejnos
pt,r,alfabeto,aɫfɐbɛtu
pt,r,empatado,ẽpɐtadu
eo,r,abstraktonte,abstraktonte
fro,r,irénizas,iʁenizas
fr,w,syʁsimylas,sursimulassent
eno,w,kuntenidʒi,apbxopekzm
br,w,pwɑzi,poazhi
ar,w,tuːaladiː,تُوَلَّدِيْ
br,r,deski,deski
fro,r,mélomanizerè,melɔmanizəʁɛ
eo,w,resonote,resonote
fr,r,éhonter,eɔ̃te
ru,w,ɐʂɨnəfkə,ошиновка
sh,w,medijanta,medijanta
fr,w,ʁəsosjabilize,resociabilisai
tr,r,hükmetmiyoruz,høcmɛtmijoɾʊz
it,r,misurazione,mizuratsjone
fro,w,ɡaminəʁɛ,gaminerè
it,r,positiva,pozitiva
nl,w,rʏxəsprak,ruggespraak
eo,r,senglorigi,senɡloriɡi
ent,r,burdʒonɡreftote,burdʒonɡreftote
de,r,pneus,pnɔɪs
fi,w,vaːlentamɪnen,vaalentaminen
de,w,ʊnɡəzɔɪɐtəs,ungesäuertes
eo,r,fingrinte,finɡrinte
ru,w,krɨləʊɡəlnɨj,крылоугольный
pt,w,ẽʒɐjtaɾ,enjeitar
ru,w,nəkʊlɪkətsə,накуликаться
es,w,totaliðað,totalidad
zh,r,迟暮,tʂʅ˧˥mu˥˩
fr,r,recrémeraient,ʁəkʁɛməʁɛ
en,w,kwiɹdɑɹ,queerdar
tr,r,kötüleşmeyeceksiniz,cœtylɛʃmejedʒɛksinɪz
fi,r,puhelinpylväs,puhelimpylvæs
ko,w,tɕʰaip̚,차입
de,w,ʊnɛɐheplɪçəʁɐ,unerheblicherer
de,w,ɪluzoʁɪʃəs,illusorisches
ru,r,златить,zlətɪt
fr,r,neufs,nœf
fi,w,epæmetallɪ,epämetalli
en,w,ɪnsaɪkləpiːdiə,encyclopaedia
fr,r,rempaquetais,ʁɑ̃pakətɛ
eo,w,elektonte,elektonte
sh,w,tsuɲa,cunja
en,r,kudlik,kuːdlɪk
pt,r,suma,sumɐ
it,r,aurifero,aurifero
br,r,deuemp,døɛmp
sh,r,buffer,buffer
pt,r,noviço,nuvisu
fr,w,ʁəkaʁtəʁe,recarterai
fr,r,bonnardâtes,bɔnaʁdat
ru,r,проспоривши,prəspərɪfʂɨ
ko,w,tɕ͈ik͈ɯnɡʌ̹ɾida,찌끈거리다
de,r,erreiche,ɛɐʁaɪçə
nl,w,detɛktivəsxrɛifstər,detectiveschrijfster
sh,r,geopromet,ɡeopromet
pt,w,fatuɾɐsɐ̃w̃,faturação
fi,r,suokon,suokon
zh,w,ku˨˩˦tʂaŋ˨˩˦,股长
ko,w,ɸwemuɭʎje,회문례
nl,r,adem,adəm
eo,r,kvaronhoro,kvaronhoro
ru,r,поутюжив,pəʊtʊʐɨf
pt,r,missa,misɐ
it,w,paleoantropoloʤia,paleoantropologia
pt,w,kõplɨtaɾ,completar
sh,w,spiritistkiɲa,spiritistkinja
tr,r,ciltlettirdim,dʒɪltlɛttɪrdɪm
pt,r,congelador,kõʒɨlɐdoɾ
eo,r,arbalestisto,arbalestisto
br,r,gregona,ɡreɡɔ̃na
ar,w,xuriqataː,خُرِقَتَا
fi,w,asetːunut,asettunut
ent,w,dizajnisto,dizajnisto
eno,r,oʒjexholajx,spetsifante
eo,w,superfortinte,superfortinte
nl,r,kahal,kahɑl
es,r,paraderos,paɾaðeɾos
fr,w,steʁɛ,stérais
eo,w,esperantiɡonte,esperantigonte
es,w,matʃiemβɾaɾ,machiembrar
fro,r,surkotizã,syʁkɔtizɑ̃
tr,r,eziliyor,ezilijɔr
ko,r,백마통,peŋmatʰoŋ
pt,r,faringe,fɐɾĩʒɨ
fi,w,pøykærɪ,pöykäri
sh,w,mlitaʋjeti,mlitavjeti
ent,w,virɡobio,virɡobio
fr,r,foutimassa,futimasa
zh,r,迂远,y˥˥yan˨˩˦
nl,r,besmedresjen,bɛsmədrɛʃən
tr,r,aşılanıyorum,aʃɯɫanɯjoɾʊm
pt,r,incessante,ĩsɨsɐ̃tɨ
tr,r,reflektör,rɛflɛctœr
nl,r,randvoorwaarde,rɑntfoːrʋaːrdə
sh,w,ʃiʃarka,šišarka
fr,w,ɡuʁmɑ̃dəʁɛ,gourmanderaient
pt,r,sigla,siɡlɐ
eo,r,ekstersunsistema,ekstersunsistema
sh,r,zagorski,zaɡorski
fr,r,molécularisant,mɔlekylaʁizɑ̃
ru,w,ɐblɪpɪxəvɨj,облепиховый
nl,r,hefwieltje,hɛfwilcə
pt,w,kɾiɐtuɾɐ,criatura
br,w,ɡlyʃɔr,gluchor
zh,w,tʂan˧˥ʐən˧˥,馋人
sh,w,uobraziti,uobraziti
pt,r,enrascada,ẽRɐʃkadɐ
es,r,clocló,kloklo
eo,r,antaŭhejtite,antawhejtite
es,r,granate,ɡɾanate
ko,w,tɕak̚tɕ͈ʌ̹ndʑido,작전지도
en,r,minion,mɪnjən
fi,r,mielistelevä,mielɪstelevæ
pt,r,tonel,tunɛɫ
tr,r,eğleneceğiz,ɛjlenedʒejɪz
en,r,quiesce,kwɪiɛs
fro,w,ʁəsypəʁa,resupera
fi,r,eksaktisti,eksaktistɪ
ar,w,ðˤuba,ظُبَة
ent,r,akvohorlodʒo,akvohorlodʒo
ko,w,medʑin,매진
fi,w,ækæillæ,äkäillä
fro,r,ĩtèrnalizeré,ɛ̃tɛʁnalizəʁe
en,r,cuirass,kwɪɹæs
br,r,gedona,ɡedɔ̃na
tr,w,kaɾɯʃmɯʃ,karışmış
ar,r,تُنْحَتَانِ,tunħataːni
en,r,vivisection,vɪvɪsɛkʃən
br,r,baded,bɑdɛt
ar,w,zarqaːwaːt,زَرْقَاوَات
zh,r,效价,ɕiau˥˩tɕia˥˩
nl,w,bomvərzɔrχərcəs,boomverzorgertjes
zh,r,烧焦,ʂau˥˥tɕiau˥˥
zh,r,命盘,miŋ˥˩pan˧˥
zh,w,i˥˩i˥˩,异义
ko,w,ibekɕ͈ip̚tɕʰiɭ,이백십칠
sh,w,nemesis,nemesis
it,w,lussuozo,lussuoso
zh,w,tʂou˥˥tɕiɛn˥˥,抽签
ko,w,ap̚tɕ͈aɾak̚,앞자락
de,r,niederzuwerfenden,nidɐtsuvɛʁfndən
it,r,annaffiare,annaffjare
br,r,peurzeve,pœrzeve
de,w,ɔstzaɪtn,ostseiten
sh,r,boemština,boemʃtina
ko,r,바지런히,padʑiɾʌ̹nʝi
en,r,funded,fʌndɪd
zh,w,sɤ˥˩tʂaŋ˨˩˦,色长
ko,r,한하다,hanɦada
fro,w,mɔldavizəʁa,moldavizera
ent,w,koleriɡonte,koleriɡonte
ko,r,만발하다,manbaɾɦada
fro,w,ʁezyʁʒɑ̃s,rézurjãs
sh,w,diʃpar,dišpar
zh,w,kan˨˩˦tsou˨˩˦,赶走
ko,r,금은,kɯmɯn
sh,r,izogeoterma,izoɡeoterma
pt,w,fũsɐ̃w̃,função
ar,r,وَتَّرْنَ,watarna
ko,r,바운드,paundɯ
eno,r,hubjl,adote
es,w,boluntaɾjoso,voluntarioso
eo,r,danco,dantso
ko,w,ɕʰiŋmindʑi,식민지
eno,r,sʃsadrdzr,maɡnetizi
en,r,asplode,əsploʊd
es,r,galicosos,ɣalikosos
ar,w,taħsubiː,تَحْسُبِيْ
ko,r,왕청현,waŋtɕʰʌ̹ŋʝjʌ̹n
eno,w,reɡajnite,phroʒemvo
ko,r,꼭두각시,k͈ok̚t͈uɡakɕ͈i
eno,w,plilonɡiɡo,bmzifmbpsz
fro,w,atuʁnɛʁ,atörnèr
de,w,fɔltɐbaŋk,folterbank
pt,r,chalé,ʃalɛ
eno,r,jxɡɡjbboku,malvestote
nl,r,computeren,kɔmpjutərən
ar,r,يُنَقَّبَا,junaqabaː
ent,w,mandʒeɡante,mandʒeɡante
ko,r,바닷바람,padat̚p͈aɾam
eno,r,tntlv,funto
es,w,defoɾmaɾ,deformar
ru,w,ɪspəlzət,исползать
ar,r,عُرِبْتَ,ʕuribta
eno,w,ekvilibronte,jffptvrrridd
fr,w,kupʁɔza,couperosas
en,r,ensky,ɛnskaɪ
eno,r,zalwsʒbhʃ,fruiɡinte
it,r,ora,ɔra
en,r,breeks,bɹiːks
fi,r,olette,oletːe
ent,r,melki,melki
fr,w,ʁəmaksimalizjɔ̃,remaximalisions
ko,w,kʌ̹ndɯk̚k͈ʌ̹ndɯkʰada,건득건득하다
ru,w,vɨʂtʊkətʊrɪt,выштукатурить
ar,w,ʔaħqaːf,أَحْقَاف
br,r,kevrennek,kevrɛnek
fro,r,rekarafa,ʁəkaʁafa
zh,r,蓝领,lan˧˥liŋ˨˩˦
br,r,patatez,patatɛs
ko,r,보도독보도독,pododok̚p͈ododok̚
ko,r,광주,kwaŋdʑu
es,r,descaderar,deskaðeɾaɾ
fr,r,repétouillerais,ʁəpetujəʁɛ
ar,r,تَقْعُدُوْنَ,taqʕuduːna
zh,w,iɑŋ˨˩˦fəŋ˥˥,养蜂
it,r,frenetico,frenɛtiko
de,r,monetarisierest,monetaʁiziʁəst
zh,w,tʂɤ˥˩kɤ,这个
ko,w,sʰamsʰa,삼사
fro,w,otodelivʁas,otodélivras
zh,r,风成,fəŋ˥˥tʂəŋ˧˥
fi,r,männä,mænnæ
fro,w,bityʁe,bituré
tr,w,ɟeɾɛcsɪnmemɪʃ,gereksinmemiş
nl,w,œʏɫskœʏkən,uilskuiken
it,r,cibernetico,ʧibernɛtiko
es,w,bjenbiβjente,bienviviente
ru,r,ядреневши,jɪdrɪnɪfʂɨ
ent,r,reskribi,reskribi
sh,w,ʃkembo,škembo
es,w,ɡlosaɾjo,glosario
sh,r,drobac,drobats
ent,w,arestonte,arestonte
fi,w,pilkːomaton,pilkkomaton
ar,r,تُدَبَّرُوْا,tudabaruːaː
ru,r,миль,mil
ru,w,pɪrɪʂɨlʊʂɨt,перешелушить
br,r,sant,sãnt
en,w,ʃɑːɹɪvɑːɹi,charivari
en,w,kɹɪsəʊbɛɹɪl,chrysoberyl
tr,r,düzenleyicilik,dyzænlejidʒilɪk
it,w,imprimatur,imprimatur
pt,w,kõkuRẽsjɐ,concorrência
br,r,skojout,skoʒut
es,w,apostal,apostal
es,r,mapache,mapaʧe
ru,w,tərəpɪt,торопеть
ru,r,хромировщик,xrəmɪrəfɕɪk
br,r,ledan,ledãn
fi,w,naisæːnɪ,naisääni
de,w,tsuʁʏktsuleɡndə,zurückzulegende
fr,w,ʁəkapɔtəʁe,recapoterai
es,r,nocaut,nokauonokaut
br,w,dĩnɛrzɔx,dinerzhoc'h
ru,r,поотлепливав,pɐɐtlɪplɪvəf
de,w,dʊʁçhɛŋəndɐ,durchhängender
es,r,tablaje,taβlaxe
ar,r,تَقْدُرِيْ,taqduriː
eno,w,akademie,iwaxʒdju
eo,r,belizano,belizano
zh,r,暧昧,ai˥˩mei˥˩
zh,r,货棚,xuo˥˩pəŋ˧˥
eo,w,malfirmiɡante,malfirmigante
de,r,säckest,zɛkəst
nl,r,mythe,mitə
eno,w,rekono,emwbwz
fr,w,ɑ̃aʁdəʁe,enharderez
fro,r,siluryĩ,silyʁjɛ̃
nl,w,ovərhor,overhoor
ar,w,falak,فَلَك
en,w,fɹɒst,frost
ent,r,spionado,spionado
tr,r,çözülmüşüz,tʃœzølmyʃøz
nl,r,rock,rɔk
fi,r,kadehtien,kadehtien
it,r,xerografia,kseroɡrafia
fro,w,eklipsəʁjɔ̃,éklipseryõ
ent,w,postulote,postulote
eo,w,ratino,ratino
de,w,aɪntsaɪçnətəst,einzeichnetest
eno,w,senʃeliɡate,dfsfɡsʒuɡwx
eno,w,senespera,treʒfhkdb
ru,w,nɪʊsvəjɪjɪmɨj,неусвояемый
sh,w,ʋodikoʋ,vodikov
pt,r,solha,soʎɐ
sh,r,postraničan,postranitʃan
fr,w,ʁəkɔlmata,recolmatât
br,r,staoto,stɔto
br,w,plɑɣik,plac'hig
br,r,bannañ,bãnã
fr,w,ʁatatinʁɔ̃,ratatineront
br,r,goudorjont,ɡudorʒɔ̃ɲt
eno,r,ddɡeʃpmnn,aɡrafante
zh,r,盖碗,kai˥˩uan˨˩˦
fr,r,rebotanisions,ʁəbɔtanizjɔ̃
ru,r,белеть,bɪlɪt
br,w,bezjã,beziañ
de,w,vɛkdʁʏktəst,wegdrücktest
it,r,paleozoologico,paleoddzoolɔʤiko
ko,r,과자,kwadʑa
pt,r,comunicação,kumunikɐsɐ̃w̃
eno,r,vkbbuviwɡljlʃ,absolvopredʒo
nl,r,lawaai,laʋaj
fro,w,ziba,ziba
it,w,skittsinozo,schizzinoso
zh,w,tɕiŋ˥˥tɕi˧˥,惊奇
es,r,deposar,deposaɾ
fr,r,tartrisasses,taʁtʁizas
br,r,boestadig,bwestɑdik
fro,w,dodanizɛ,dodanizè
fro,w,tɛʁitɔʁjalizasjɔ̃,tèritoryalizasyõ
tr,r,pezik,pezɪc
it,w,delimitattsjone,delimitazione
ar,r,زَرْقَاء,zarqaːʔ
eo,r,fabeleto,fabeleto
br,w,atprɛni,adprenni
ko,w,tɕʰuk̚t͈e,축대
es,w,ando,parafraseando
fi,w,puskemɪnen,puskeminen
nl,r,treiteraar,trɛtərar
sh,w,strmina,strmina
eo,w,hazardludo,hazardludo
eno,r,divpaoobɡnj,eksterutera
sh,r,smušenjački,smuʃeɲatʃki
eno,w,pafi,pvzb
br,r,tistammje,tistãmʒe
ent,r,firmidʒi,firmidʒi
sh,w,kʋintin,kvintin
it,r,golosamente,ɡolosamente
ar,r,يَوْم,jaʊm
pt,w,ɐ̃tɨRoʃtu,anterrosto
zh,r,浓烈,nuŋ˧˥liɛ˥˩
sh,r,dlakavjeti,dlakaʋjeti
ko,w,paɾam,발암
tr,r,imparatoriçe,ɪmpaɾatoɾitʃɛ
fr,r,asinez,azine
fro,w,ʁəsosisɔne,resosisoné
zh,w,tan˥˥tɕiɛ˧˥,殚竭
en,w,bɹɪskɪŋ,brisking
en,r,prosiopeses,pɹɑsioʊpisiz
ent,w,mirabelo,mirabelo
ko,w,koŋmoŋ,공몽
fr,w,milʁɑ̃de,millerandé
it,r,ferraglia,ferraʎʎa
eo,w,kuira,kuira
zh,w,ti˧˥taŋ˥˩,涤荡
fr,w,ʃɑ̃kʁe,chancrée
ru,r,перенявшийся,pɪrɪnɪfʂɨjsə
pt,w,kɐʃtɾɐdoɾ,castrador
fro,r,bagota,baɡɔta
es,w,umaɾeða,humareda
nl,r,accuraat,ɑkyrat
eno,r,ʃnrʒid,dometo
es,r,pálido,paliðo
fr,r,clinâmes,klinam
fi,r,luimistaen,lwimɪstaen
fr,r,redépistera,ʁədepistəʁa
eno,w,plidawriɡante,vrtnaloojɡsʒs
en,r,carousal,kəɹaʊzəl
pt,w,bisɛtɾiʃ,bissetriz
en,w,ɹʌŋ,wrung
fi,r,pystykeiholehti,pystykeiholehtɪ
ko,w,panɲjʌ̹n,반년
it,r,scanalare,skanalare
eno,w,azenido,ʒusʃpʒa
ko,w,nikʰaɾaɡwa,니카라과
ent,w,kredante,kredante
nl,w,meː,mee
pt,r,fagote,fɐɡɔtɨ
zh,r,镶牙,ɕiɑŋ˥˥ia˧˥
fro,r,fansebat,fansœbat
ru,r,обхитряв,ɐpxɪtrɪf
en,w,ɹævən,ravin
pt,w,emɐnɐsɐ̃w̃,emanação
sh,r,kakorafiofobija,kakorafiofobija
tr,w,kɔvdʊrmʊʃsʊn,kovdurmuşsun
nl,w,ʃokoladə,chocolade
eo,r,grupigonte,ɡrupiɡonte
fi,w,notkutella,notkutella
tr,w,ededʒɛklɛr,edecekler
zh,r,武职,u˨˩˦tʂʅ˧˥
eo,w,arkeoloɡia,arkeologia
fro,w,otosiɲala,otosinyala
de,r,kolorierenden,koloʁiʁəndn
en,w,tjuːnəbəl,tunable
zh,w,tʂaŋ˨˩˦ta˥˩,长大
fr,w,spufəʁa,spooferas
tr,w,kɯzɯɫadʒaksɯn,kızılacaksın
ar,w,inʕidaːl,اِنْعِدَال
ent,w,falsate,falsate
fi,r,lieromaisuus,lieromaisuːs
sh,w,zuzukati,zuzukati
de,w,ɡlʏklɪç,glücklich
tr,r,dişileşmek,diʃilɛʃmɛc
ent,r,avertite,avertite
ar,r,حي,ħj
it,r,disegnare,diseɲɲare
ar,r,تَدْوِيرَة,tadwiːra
ent,r,forfrostidʒante,forfrostidʒante
it,r,centrato,ʧentrato
pt,w,kõtɾɐɾjɛdadɨ,contrariedade
eno,r,vjʒauwjɡ,mallawdo
zh,r,虽则,suei˥˥tsɤ˧˥
fi,r,kypärämyssy,kypæræmyssy
ar,w,sˤadaqti,صَدَّقْتِ
es,w,desɣaɲitaɾse,desgañitarse
ar,r,قُبْقَاب,qubqaːb
en,w,tʃʌɪnə,china
it,r,impalcatura,impalkatura
ko,r,스시,sʰɯɕʰi
es,r,delgado,delɡaðo
zh,r,蟏,ɕiau˥˥
ko,r,손허리뼈,sʰonɦʌ̹ɾip͈jʌ̹
ent,r,injektate,injektate
zh,w,ku˥˥su˥˩,哭诉
ko,w,aks͈unβwandweda,악순환되다
es,r,trueques,tɾwekes
zh,w,liau˧˥kuo˥˩,辽阔
br,r,pedervet,pedɛrvet
eo,r,gratulante,ɡratulante
en,w,ɡɹuːpɪŋ,grouping
de,r,eiskalt,aɪskalt
de,r,vollliefe,fɔllifə
eo,r,dehakonte,dehakonte
fi,w,lehdɪstøtiedote,lehdistötiedote
eno,r,jzmbnb,paroxo
eno,r,hʒuoxpewwu,ʒetfermite
it,r,paradossale,paradossale
eno,w,kompleta,nlxtʒeam
ru,w,zəpətɕkəfʂɨs,запачкавшись
ko,r,펄러덩거리다,pʰʌ̹ɭɭʌ̹dʌ̹ŋɡʌ̹ɾida
eo,r,katara,katara
ko,w,tɕaɾjo,자료
br,r,brikenn,brikɛn
fr,w,alibɔʁɔ̃,aliboron
en,r,chuckey,tʃʌki
es,w,buɾɣesia,burguesía
fi,w,ilmaːnnutːu,ilmaannuttu
pt,r,estatura,iʃtɐtuɾɐ
sh,w,rinolarinɡitis,rinolaringitis
fro,r,aléatwarizeryé,aleatwaʁizəʁje
br,w,skɥizdɛr,skuizhder
fi,w,vaːlentunut,vaalentunut
fr,r,recommémorera,ʁəkɔmemɔʁəʁa
fr,w,ʁəselɛbʁəʁɛ,recélébreraient
fi,r,hyppäämätön,hypːæːmætøn
ko,r,박토,pak̚tʰo
de,r,daddeldu,dadldu
br,r,stêri,stɛri
it,w,lanɡwidamente,languidamente
sh,w,klaɡenfurtski,klagenfurtski
fro,w,ʃwin,çwin
en,r,prudery,pɹuːdəɹi
es,r,acudir,akuðiɾ
es,r,ingratamente,iŋɡɾatamente
it,r,norvegese,norveʤese
ru,r,забивавший,zəbɪvəfʂɨj
eo,r,plifaciligite,plifatsiliɡite
zh,w,suo˨˩˦yan˥˩,所愿
eo,w,kulminiɡante,kulminigante
sh,w,bojoʋan,bojovan
ar,r,قَسَّة,qasa
nl,w,slɪkən,slikken
fr,w,lakanizas,lacanisasse
sh,w,tʃelitʃiti,čeličiti
en,w,meɪnɚ,mainer
en,r,amygdalae,əmɪɡdəli
nl,r,veiligheidshandschoen,vɛiləxhɛitshɑntsxun
ru,r,ладонный,lədənɨj
sh,r,anpasati,anpasati
eno,w,ekorespondetsa,almbdjmtniabnf
en,r,cranefly,kɹeɪnflaɪ
sh,w,polititʃarski,političarski
it,w,robotiddzattsjone,robotizzazione
it,r,galoppo,ɡalɔppo
nl,w,ɡɔmakukjə,gommakoekje
fr,w,sɔməʁɔ̃,sommerons
de,w,ɛɐkɛkst,erkeckst
ent,r,konstruiɡinte,konstruiɡinte
fro,w,mɛʁdɑjɔnəʁɛ,mèrdayonerè
eo,r,ĥoro,xoro
tr,w,ænɟællɛrlɛr,engellerler
eo,r,establote,establote
sh,r,armerun,armerun
ar,r,عَمَلَ,ʕamala
fr,w,bɔskjɔ̃,bosquions
es,r,leu,lew
pt,r,depurador,dɨpuɾɐdoɾ
it,w,fratellastro,fratellastro
eo,w,moskovio,moskovio
br,w,ɡwezot,gouezot
en,r,foreseen,foɹsiːn
de,w,abntɔɪɐlʊstɪɡəʁə,abenteuerlustigere
fr,r,journalisât,ʒuʁnaliza
fr,r,raffilées,ʁafile
de,r,absichtsvollen,apzɪçtsfɔlən
eo,r,ekgenui,ekɡenui
en,w,æs,ass
fro,w,disɔlysjɔ̃,disolusyõ
nl,r,planeconomie,plɑnekonomi
it,r,vocabolario,vokabolarjo
de,w,aɪntsuʃpaɪçln,einzuspeicheln
en,w,mensiːz,menses
ko,r,재모,tɕemo
es,w,respaldaβa,respaldaba
fi,r,sinkianginaavikkonärhi,siŋkɪaŋŋɪnaːvɪkːonærhɪ
sh,r,opahati,opaxati
es,w,senaðoɾes,senadores
eo,r,semado,semado
eo,r,aviadisto,aviadisto
sh,w,kuratiʋan,kurativan
eno,w,tsivitanino,repodvirfet
eno,w,alfordʒite,djjohufpmʒ
eo,w,elmovidʒi,elmoviĝi
eo,w,helonte,helonte
fr,r,baronnifia,baʁɔnifja
ru,r,спилит,spɪlɪt
ko,r,거불떡거불떡,kʌ̹buɭt͈ʌ̹k̚k͈ʌ̹buɭt͈ʌ̹k̚
zh,w,məŋ˥˩ɕiɑŋ˨˩˦,梦想
fro,w,fifʁas,fifras
tr,w,ʊɫtrasonɔɡrafɪ,ultrasonografi
it,r,architettonicamente,arkitettonikamente
ent,w,skafandro,skafandro
fro,r,pãga,pɑ̃ɡa
br,r,dour,dur
br,r,seblanted,seblãntɛt
sh,w,trotʃlan,tročlan
zh,r,号旗,xau˥˩tɕi˧˥
pt,r,provavelmente,pɾuvavɛɫmẽtɨ
eo,w,kontakti,kontakti
fro,w,nøʁɔʃiʁyʁʒikal,nëroçirurjikal
it,w,kapodanno,capodanno
it,r,virtuosa,virtwozi
fro,r,postérizé,pɔsteʁize
eo,r,sonorilturo,sonorilturo
pt,r,donzela,dõzɛlɐ
tr,w,tʃaɫɯʃtɯɾɯjɔrsʊn,çalıştırıyorsun
ent,r,depononte,depononte
eo,r,interkonsento,interkonsento
ent,r,trinki,trinki
de,w,ɪntɐpɛliɐtn,interpellierten
ko,w,oɡɯtʰada,오긋하다
eo,r,poliĉo,politʃo
ar,w,juqtalna,يُقْتَلْنَ
br,r,diwallit,diwalit
ar,w,nuxabiru,نُخَبِّرُ
zh,r,纹饰,uən˧˥ʂʅ˥˩
tr,r,büyütülüyoruz,byjytylyjoɾʊz
fr,r,acoustisons,akustizɔ̃
fr,r,fraudeuses,fʁodøz
eno,w,konate,nʃmuʒu
ent,w,eburiano,eburiano
fro,r,réanimalizé,ʁeanimalize
en,r,states,steɪts
ent,r,pafinte,pafinte
es,w,sonaxas,sonajas
br,r,dirodañ,dirodã
nl,r,framing,fremɪŋ
ent,r,refreʃidʒinte,refreʃidʒinte
ent,w,foratʃetote,foratʃetote
fi,w,soudella,soudella
ko,w,tɥik͈umʌ̹ɾi,뒤꾸머리
ko,w,jamuɭɡʌ̹ɾida,야물거리다
br,r,ledis,ledis
pt,w,ɐʃaɾ,achar
eo,w,diversi,diversi
fi,w,tarhasiːra,tarhasiira
nl,r,terracotta,tɛrakɔta
de,r,schneemenge,ʃnemɛŋə
nl,r,ritst,rɪtst
ent,w,fortetso,fortetso
fi,r,salvaminen,salvamɪnen
